Date,Open,High,Low,Close,Adj Close,Volume
2003-06-04,84.000000,84.959999,83.830002,84.250000,52.839336,10734400
2003-06-05,84.000000,84.250000,81.750000,81.900002,51.365486,15256300
2003-06-06,82.250000,83.230003,79.839996,80.050003,50.205231,15160900
2003-06-09,80.000000,82.000000,79.809998,82.000000,51.428207,9756300
2003-06-10,82.349998,82.919998,81.209999,81.709999,51.246319,8896000
2003-06-11,82.750000,84.150002,82.290001,83.970001,52.663750,9815800
2003-06-12,84.800003,84.980003,83.550003,83.949997,52.651169,7072400
2003-06-13,84.150002,84.290001,82.510002,82.750000,51.898594,5727500
2003-06-16,83.099998,84.550003,82.550003,84.500000,52.996136,6492100
2003-06-17,84.949997,84.949997,83.800003,84.300003,52.870689,5873700
2003-06-18,84.150002,84.989998,83.220001,84.699997,53.121567,5941400
2003-06-19,84.949997,85.290001,84.500000,84.550003,53.027508,7277100
2003-06-20,85.000000,85.239998,84.690002,84.919998,53.259560,11900000
2003-06-23,84.790001,84.790001,82.970001,83.180000,52.168255,6311600
2003-06-24,82.949997,84.180000,82.849998,83.629997,52.450504,5062800
2003-06-25,83.550003,84.160004,82.089996,82.489998,51.735504,5548000
2003-06-26,83.699997,84.379997,82.820000,84.349998,52.902046,6374400
2003-06-27,84.150002,84.650002,83.220001,83.419998,52.318798,4532900
2003-06-30,83.900002,84.199997,82.500000,82.500000,51.741795,7950900
2003-07-01,81.400002,83.660004,81.400002,83.589996,52.425419,5785800
2003-07-02,83.949997,84.889999,83.750000,84.739998,53.146660,6009700
2003-07-03,84.250000,84.690002,83.480003,83.949997,52.651169,3009500
2003-07-07,84.800003,86.449997,84.739998,86.089996,53.993340,7614900
2003-07-08,86.089996,86.750000,85.190002,86.250000,54.093697,5873900
2003-07-09,86.099998,86.349998,84.849998,85.470001,53.604485,6709700
2003-07-10,85.000000,85.220001,83.470001,84.029999,52.701374,7509200
2003-07-11,84.099998,85.279999,83.699997,84.889999,53.240719,4534700
2003-07-14,86.000000,86.580002,85.419998,85.419998,53.573132,6455200
2003-07-15,86.150002,87.000000,85.820000,86.440002,54.212849,7910400
2003-07-16,87.000000,87.029999,85.849998,86.739998,54.401024,8837600
2003-07-17,82.699997,83.940002,82.500000,83.330002,52.262363,13515700
2003-07-18,83.849998,84.019997,83.209999,83.720001,52.506924,8567200
2003-07-21,83.199997,83.430000,82.209999,82.500000,51.741795,7036100
2003-07-22,82.500000,83.260002,81.519997,81.849998,51.334126,8744300
2003-07-23,82.000000,82.769997,81.730003,82.300003,51.616352,5326800
2003-07-24,82.949997,82.989998,81.510002,81.510002,51.120899,5859100
2003-07-25,81.599998,83.739998,81.570000,83.550003,52.400326,6204700
2003-07-28,83.669998,83.699997,82.040001,82.540001,51.766888,6423500
2003-07-29,82.550003,82.879997,81.599998,81.800003,51.302773,7282700
2003-07-30,82.449997,82.449997,80.580002,80.959999,50.775940,6654600
2003-07-31,81.800003,82.540001,81.099998,81.250000,50.957806,8050300
2003-08-01,81.150002,81.269997,80.050003,81.269997,50.970364,6475400
2003-08-04,80.750000,81.360001,80.059998,81.129997,50.882557,5888000
2003-08-05,81.129997,81.330002,79.800003,79.849998,50.079792,7018100
2003-08-06,79.699997,80.680000,78.730003,79.750000,50.117481,7472200
2003-08-07,79.690002,80.820000,79.379997,80.690002,50.708214,5298500
2003-08-08,81.050003,81.269997,80.349998,80.879997,50.827606,4613800
2003-08-11,80.870003,81.500000,80.279999,81.019997,50.915577,4261200
2003-08-12,81.449997,81.540001,80.650002,81.510002,51.223537,4634200
2003-08-13,81.650002,82.190002,80.580002,81.199997,51.028725,5138400
2003-08-14,81.000000,81.750000,80.690002,81.559998,51.254959,4562700
2003-08-15,81.800003,81.980003,81.199997,81.790001,51.399483,3623600
2003-08-18,82.050003,83.680000,81.900002,83.519997,52.486675,6847200
2003-08-19,83.099998,83.809998,82.559998,82.849998,52.065620,6318300
2003-08-20,82.000000,83.309998,82.000000,83.050003,52.191296,4829900
2003-08-21,83.389999,83.849998,82.849998,82.849998,52.065620,5185200
2003-08-22,84.250000,84.720001,82.959999,82.970001,52.141045,7434900
2003-08-25,82.849998,83.029999,81.750000,81.959999,51.506313,5150900
2003-08-26,81.650002,82.540001,81.269997,82.500000,51.845680,5569600
2003-08-27,82.000000,82.529999,81.900002,82.000000,51.531464,3834100
2003-08-28,82.000000,82.339996,81.269997,81.900002,51.468616,5516300
2003-08-29,81.949997,82.110001,81.559998,82.010002,51.537727,4222700
2003-09-02,82.400002,85.959999,82.300003,85.760002,53.894337,12406400
2003-09-03,86.239998,87.300003,86.000000,86.330002,54.252560,10835700
2003-09-04,86.330002,88.290001,85.690002,87.910004,55.245483,9889100
2003-09-05,87.000000,88.260002,86.750000,86.949997,54.642200,7896600
2003-09-08,88.449997,89.660004,88.349998,89.099998,55.993340,9213400
2003-09-09,89.199997,89.970001,88.930000,89.419998,56.194424,8102500
2003-09-10,88.989998,89.000000,87.610001,87.839996,55.201504,7322600
2003-09-11,86.750000,88.419998,86.400002,87.919998,55.251785,9753500
2003-09-12,87.599998,89.010002,87.199997,88.699997,55.741943,7209200
2003-09-15,89.699997,89.959999,88.389999,88.489998,55.609989,7305400
2003-09-16,88.489998,90.410004,88.489998,90.290001,56.741161,7896100
2003-09-17,90.400002,91.940002,90.199997,90.629997,56.954830,9086600
2003-09-18,90.629997,92.430000,90.459999,92.000000,57.815781,8338700
2003-09-19,92.449997,93.470001,91.800003,93.279999,58.620193,9412500
2003-09-22,92.239998,92.239998,90.900002,91.389999,57.432434,7302600
2003-09-23,91.500000,92.089996,90.559998,91.339996,57.401009,7935200
2003-09-24,91.080002,91.820000,89.330002,89.400002,56.181862,7575800
2003-09-25,89.400002,90.970001,89.199997,89.410004,56.188152,6585500
2003-09-26,89.410004,90.139999,89.000000,89.050003,55.961899,5095800
2003-09-29,89.250000,90.180000,89.070000,89.449997,56.213264,5723200
2003-09-30,89.199997,89.250000,87.900002,88.330002,55.509415,7056700
2003-10-01,88.750000,90.599998,88.699997,90.349998,56.778877,7925200
2003-10-02,89.550003,90.449997,89.220001,90.080002,56.609222,7428300
2003-10-03,91.000000,91.949997,90.570000,90.639999,56.961124,7479300
2003-10-06,90.739998,91.760002,90.510002,91.180000,57.300453,3845400
2003-10-07,90.500000,91.699997,90.400002,91.699997,57.627247,5369800
2003-10-08,92.000000,92.870003,91.949997,92.660004,58.230541,6418900
2003-10-09,93.300003,93.599998,92.199997,92.449997,58.098557,7593000
2003-10-10,92.400002,93.180000,92.360001,92.669998,58.236820,4500500
2003-10-13,93.099998,93.540001,92.580002,93.199997,58.569901,4839200
2003-10-14,92.650002,92.949997,92.320000,92.720001,58.268269,4699500
2003-10-15,93.900002,94.540001,92.739998,92.739998,58.280811,11558700
2003-10-16,89.269997,89.699997,88.660004,89.279999,56.106434,16994000
2003-10-17,89.279999,89.680000,88.809998,89.230003,56.075035,9506200
2003-10-20,89.349998,89.400002,88.860001,89.000000,55.930504,6971300
2003-10-21,89.250000,89.339996,88.699997,88.930000,55.886505,5287100
2003-10-22,88.300003,89.010002,87.900002,88.459999,55.591141,5600100
2003-10-23,87.599998,88.400002,87.529999,88.150002,55.396343,6046400
2003-10-24,88.150002,88.639999,87.720001,88.419998,55.565990,5471700
2003-10-27,88.800003,89.099998,88.050003,88.519997,55.628841,5099200
2003-10-28,89.050003,89.900002,88.519997,89.900002,56.496067,6959000
2003-10-29,89.599998,89.940002,89.150002,89.339996,56.144150,5180700
2003-10-30,90.000000,90.169998,89.059998,89.120003,56.005890,6535700
2003-10-31,90.709999,90.709999,89.199997,89.480003,56.232155,4836200
2003-11-03,89.900002,90.839996,89.480003,89.680000,56.357811,5825200
2003-11-04,89.680000,89.800003,88.860001,89.139999,56.018478,5146100
2003-11-05,88.519997,88.879997,88.000000,88.489998,55.609989,6296300
2003-11-06,88.330002,89.589996,87.720001,89.339996,56.245846,5668600
2003-11-07,89.400002,89.599998,88.260002,88.260002,55.565922,5543500
2003-11-10,89.550003,90.470001,89.550003,89.949997,56.629890,8349700
2003-11-11,90.000000,90.029999,88.889999,89.360001,56.258461,4841200
2003-11-12,89.449997,91.160004,89.309998,90.690002,57.095764,5901700
2003-11-13,90.400002,91.480003,90.160004,91.089996,57.347591,5277900
2003-11-14,91.019997,91.419998,89.809998,90.250000,56.818764,4510200
2003-11-17,89.900002,90.050003,89.029999,89.800003,56.535458,4748200
2003-11-18,89.919998,90.180000,88.900002,88.949997,56.000309,5284300
2003-11-19,88.320000,89.830002,88.320000,89.400002,56.283611,4156600
2003-11-20,89.300003,89.790001,88.379997,88.389999,55.647747,5111000
2003-11-21,88.400002,88.849998,88.230003,88.629997,55.798855,5935400
2003-11-24,89.029999,89.739998,88.949997,89.660004,56.447319,4722200
2003-11-25,89.660004,89.849998,89.269997,89.430000,56.302528,4305700
2003-11-26,89.790001,90.089996,89.110001,89.910004,56.604710,4146800
2003-11-28,89.900002,90.680000,89.620003,90.540001,57.001350,2195500
2003-12-01,90.900002,91.360001,90.480003,91.010002,57.297237,5234900
2003-12-02,90.570000,91.480003,90.519997,90.750000,57.133583,5091800
2003-12-03,91.150002,91.440002,90.300003,90.300003,56.850254,6169800
2003-12-04,90.050003,91.440002,90.029999,91.419998,57.555393,5360400
2003-12-05,91.300003,91.300003,90.500000,90.639999,57.064289,5878400
2003-12-08,90.519997,91.470001,90.519997,91.199997,57.416870,5342000
2003-12-09,91.150002,92.160004,90.610001,90.629997,57.058002,6971500
2003-12-10,90.690002,92.739998,90.650002,91.730003,57.750511,7138000
2003-12-11,91.959999,92.970001,91.919998,92.400002,58.172348,6412100
2003-12-12,92.699997,93.160004,92.239998,92.709999,58.367496,5079800
2003-12-15,93.430000,93.970001,92.080002,92.110001,57.989792,5964500
2003-12-16,92.110001,94.120003,91.879997,93.980003,59.167053,7501100
2003-12-17,93.849998,93.870003,92.849998,93.400002,58.801907,6052900
2003-12-18,93.000000,93.379997,92.500000,92.730003,58.380077,6873600
2003-12-19,93.230003,93.250000,92.669998,93.139999,58.638233,7090500
2003-12-22,92.830002,93.500000,92.779999,93.389999,58.795616,4332100
2003-12-23,93.070000,93.440002,92.339996,92.790001,58.417870,3677000
2003-12-24,92.800003,92.800003,92.180000,92.269997,58.090496,1760500
2003-12-26,92.370003,93.000000,92.300003,92.900002,58.487125,1408500
2003-12-29,93.099998,93.730003,93.029999,93.519997,58.877445,4033900
2003-12-30,93.269997,93.500000,92.360001,92.629997,58.317135,4003400
2003-12-31,92.660004,92.849998,92.160004,92.680000,58.348618,4726900
2004-01-02,92.860001,93.050003,91.199997,91.550003,57.637211,5327800
2004-01-05,92.000000,93.089996,92.000000,93.050003,58.581558,5276300
2004-01-06,92.199997,93.190002,92.139999,93.059998,58.587864,4380000
2004-01-07,93.139999,93.379997,92.470001,92.779999,58.411556,4927600
2004-01-08,93.209999,93.209999,92.029999,93.040001,58.575245,6179800
2004-01-09,91.750000,92.349998,91.000000,91.209999,57.423153,7930900
2004-01-12,91.209999,92.139999,91.209999,91.550003,57.637211,5130400
2004-01-13,91.449997,91.510002,89.010002,89.699997,56.472492,8842500
2004-01-14,89.900002,90.459999,89.750000,90.309998,56.856518,5505100
2004-01-15,95.070000,95.650002,93.550003,94.019997,59.192238,19812000
2004-01-16,95.000000,95.349998,94.709999,95.320000,60.010677,9302000
2004-01-20,96.000000,97.440002,95.730003,97.099998,61.131313,9285100
2004-01-21,97.230003,98.040001,96.639999,97.699997,61.509060,6949000
2004-01-22,97.839996,98.160004,97.320000,97.510002,61.389427,4371600
2004-01-23,97.820000,98.209999,97.099998,97.900002,61.634995,5283900
2004-01-26,97.900002,99.849998,97.559998,99.849998,62.862648,6189400
2004-01-27,99.400002,99.669998,98.699997,98.800003,62.201603,5345300
2004-01-28,99.150002,99.419998,97.279999,97.379997,61.307587,6549700
2004-01-29,98.099998,98.599998,96.550003,98.010002,61.704220,6642500
2004-01-30,98.019997,99.330002,97.839996,99.230003,62.472309,6137600
2004-02-02,99.150002,99.940002,98.500000,99.389999,62.573036,6200000
2004-02-03,99.000000,100.000000,98.949997,100.000000,62.957066,5604300
2004-02-04,99.379997,100.430000,99.300003,100.190002,63.076717,8387500
2004-02-05,100.000000,100.089996,98.260002,98.860001,62.239368,5975000
2004-02-06,98.849998,99.239998,98.250000,98.940002,62.390717,5516900
2004-02-09,99.309998,99.440002,98.599998,98.949997,62.396988,3742400
2004-02-10,98.449997,99.970001,98.410004,99.610001,62.813190,4057500
2004-02-11,99.199997,100.309998,98.800003,99.959999,63.033924,5505700
2004-02-12,100.059998,100.300003,99.300003,99.300003,62.617725,3611500
2004-02-13,99.099998,100.089996,99.080002,99.709999,62.876274,3562400
2004-02-17,99.989998,100.000000,99.320000,99.370003,62.661854,3930400
2004-02-18,99.309998,99.769997,98.150002,98.419998,62.062763,4830300
2004-02-19,98.419998,99.230003,97.519997,97.800003,61.671848,5447200
2004-02-20,98.599998,98.599998,97.190002,97.309998,61.362846,5690200
2004-02-23,97.400002,97.510002,95.459999,95.959999,60.511566,6629100
2004-02-24,95.199997,97.459999,95.199997,96.790001,61.034950,7008300
2004-02-25,96.500000,97.089996,96.230003,96.540001,60.877285,3362500
2004-02-26,96.269997,97.260002,96.250000,96.790001,61.034950,3965700
2004-02-27,96.800003,97.379997,96.099998,96.500000,60.852055,4715000
2004-03-01,96.500000,97.250000,96.150002,97.040001,61.192608,4454000
2004-03-02,97.599998,97.599998,96.620003,96.820000,61.053871,4976200
2004-03-03,96.570000,96.889999,95.599998,96.839996,61.066479,4806500
2004-03-04,96.580002,96.919998,96.129997,96.389999,60.782726,3547900
2004-03-05,95.949997,96.980003,95.559998,96.449997,60.820526,3970900
2004-03-08,96.489998,96.879997,94.589996,94.589996,59.647640,5084200
2004-03-09,94.300003,95.279999,93.769997,94.529999,59.609772,6390600
2004-03-10,94.379997,94.739998,92.680000,93.059998,58.682846,6536300
2004-03-11,92.000000,92.980003,91.150002,91.209999,57.516239,8560800
2004-03-12,92.000000,93.379997,91.680000,93.300003,58.834160,6290600
2004-03-15,92.599998,92.690002,90.879997,91.820000,57.900871,6523000
2004-03-16,92.400002,92.699997,91.419998,92.449997,58.298149,4627600
2004-03-17,92.570000,93.790001,92.449997,93.389999,58.890942,4663000
2004-03-18,93.050003,93.180000,91.900002,92.849998,58.550400,4605200
2004-03-19,92.860001,92.970001,91.510002,91.620003,57.774792,7058700
2004-03-22,91.269997,91.480003,90.279999,91.019997,57.396404,6223500
2004-03-23,91.599998,92.160004,90.680000,91.320000,57.585602,5065300
2004-03-24,91.570000,92.489998,91.040001,91.769997,57.869358,6210400
2004-03-25,92.150002,92.629997,91.449997,92.389999,58.260349,5585800
2004-03-26,92.389999,93.250000,92.160004,92.769997,58.499966,4397700
2004-03-29,92.989998,93.610001,92.180000,92.680000,58.443184,4876300
2004-03-30,92.669998,92.669998,91.349998,92.320000,58.216213,5415700
2004-03-31,92.070000,92.239998,91.510002,91.839996,57.913502,4613500
2004-04-01,91.669998,92.680000,91.620003,92.370003,58.247730,4246900
2004-04-02,93.550003,94.550003,93.330002,94.199997,59.401711,5894500
2004-04-05,93.949997,94.370003,93.510002,94.180000,59.389099,3936000
2004-04-06,93.599998,93.790001,93.019997,93.699997,59.086426,3860100
2004-04-07,93.370003,93.580002,92.510002,93.080002,58.695473,4537300
2004-04-08,94.000000,94.389999,92.550003,93.120003,58.720688,3868000
2004-04-12,93.500000,94.360001,93.400002,93.739998,59.111629,3112600
2004-04-13,93.790001,94.040001,92.500000,93.040001,58.670231,5013600
2004-04-14,92.099998,93.860001,92.099998,93.699997,59.086426,5316300
2004-04-15,93.800003,94.089996,93.059998,93.449997,58.928753,6844200
2004-04-16,92.300003,92.349998,91.040001,92.279999,58.190960,11118000
2004-04-19,91.900002,92.300003,91.699997,91.940002,57.976585,4159400
2004-04-20,92.000000,92.480003,90.650002,90.650002,57.163132,4260200
2004-04-21,91.150002,91.419998,90.690002,91.260002,57.547768,4623400
2004-04-22,90.500000,91.510002,89.699997,90.739998,57.219852,7988000
2004-04-23,91.000000,91.610001,90.360001,91.279999,57.560383,5063200
2004-04-26,90.750000,91.559998,90.349998,90.430000,57.024368,4533600
2004-04-27,90.650002,91.989998,90.559998,91.110001,57.453190,4768000
2004-04-28,90.300003,90.980003,90.209999,90.410004,57.011765,4706000
2004-04-29,90.010002,90.260002,88.190002,89.080002,56.173077,7763200
2004-04-30,89.010002,89.199997,88.010002,88.169998,55.599220,5019500
2004-05-03,88.129997,88.519997,87.199997,88.019997,55.504662,6070100
2004-05-04,88.019997,89.739998,88.000000,89.000000,56.122650,5451800
2004-05-05,89.750000,89.750000,88.510002,88.959999,56.097416,4402300
2004-05-06,88.099998,89.099998,87.589996,88.360001,55.832058,4319100
2004-05-07,87.750000,89.400002,87.620003,88.190002,55.724598,5407400
2004-05-10,87.599998,88.099998,86.370003,86.879997,54.896854,6692400
2004-05-11,87.199997,88.150002,86.820000,87.129997,55.054813,6575000
2004-05-12,87.250000,87.250000,85.120003,86.809998,54.852608,8445800
2004-05-13,86.790001,87.410004,86.260002,87.190002,55.092712,4708400
2004-05-14,86.650002,87.349998,86.070000,86.410004,54.599876,5197800
2004-05-17,85.300003,86.029999,85.150002,85.529999,54.043850,5700000
2004-05-18,86.080002,86.489998,86.000000,86.059998,54.378708,4401100
2004-05-19,87.400002,88.879997,86.500000,87.050003,55.004276,7431800
2004-05-20,87.059998,87.949997,87.050003,87.419998,55.238064,4031500
2004-05-21,87.589996,88.180000,86.910004,87.129997,55.054813,5130000
2004-05-24,87.750000,87.839996,86.550003,87.099998,55.035854,3778100
2004-05-25,86.750000,88.919998,86.550003,88.699997,56.046837,5358100
2004-05-26,88.639999,88.849998,88.040001,88.349998,55.825691,4308200
2004-05-27,88.750000,89.080002,87.980003,88.589996,55.977352,4094600
2004-05-28,88.480003,88.849998,88.250000,88.589996,55.977352,3203800
2004-06-01,88.000000,88.480003,87.300003,88.120003,55.680367,4884300
2004-06-02,88.639999,88.639999,87.889999,87.980003,55.591915,3912600
2004-06-03,87.849998,88.099998,87.349998,87.349998,55.193844,3011500
2004-06-04,87.949997,88.489998,87.500000,87.559998,55.326534,3803400
2004-06-07,88.750000,88.989998,88.010002,88.639999,56.008942,4264500
2004-06-08,88.639999,90.500000,88.400002,90.040001,56.893551,5400300
2004-06-09,89.900002,90.550003,89.809998,90.089996,56.925159,5233400
2004-06-10,90.230003,90.750000,89.889999,90.459999,57.158936,3468700
2004-06-14,90.050003,90.580002,89.620003,90.070000,56.912521,4121400
2004-06-15,90.489998,91.209999,90.230003,90.540001,57.209507,4508300
2004-06-16,90.250000,90.930000,90.089996,90.379997,57.108410,3145700
2004-06-17,90.500000,90.559998,90.070000,90.440002,57.146297,4180200
2004-06-18,90.199997,90.800003,89.900002,90.059998,56.906212,6470800
2004-06-21,90.400002,90.430000,89.309998,89.489998,56.546032,3843400
2004-06-22,89.279999,90.239998,89.129997,90.019997,56.880928,4149300
2004-06-23,90.099998,90.839996,89.839996,90.790001,57.367500,4354700
2004-06-24,90.279999,90.919998,89.839996,89.989998,56.861984,4069400
2004-06-25,89.949997,90.230003,88.940002,89.550003,56.583942,5604700
2004-06-28,89.709999,89.900002,88.360001,88.709999,56.053181,4423200
2004-06-29,88.349998,88.489998,87.900002,88.290001,55.787796,4394800
2004-06-30,88.300003,88.500000,87.699997,88.150002,55.699326,4724000
2004-07-01,88.279999,88.440002,86.570000,87.500000,55.288635,5093900
2004-07-02,87.449997,87.550003,86.599998,87.040001,54.997955,2874500
2004-07-06,86.500000,86.730003,85.129997,85.699997,54.151241,6408100
2004-07-07,85.300003,85.940002,85.050003,85.349998,53.930096,5677300
2004-07-08,85.000000,85.010002,83.580002,83.650002,52.855892,7529000
2004-07-09,84.400002,84.500000,83.510002,83.889999,53.007565,6595200
2004-07-12,84.000000,85.250000,83.419998,84.099998,53.140247,6009200
2004-07-13,85.900002,86.089996,85.199997,85.250000,53.866898,6001000
2004-07-14,84.839996,85.239998,83.779999,84.129997,53.159222,6298600
2004-07-15,84.129997,84.629997,83.610001,84.019997,53.089714,7086500
2004-07-16,86.050003,86.480003,84.279999,84.279999,53.253998,10441400
2004-07-19,84.500000,85.849998,84.400002,85.300003,53.898510,6596000
2004-07-20,85.629997,86.489998,85.300003,86.360001,54.568306,5651300
2004-07-21,86.750000,87.110001,85.300003,85.300003,53.898510,5534000
2004-07-22,85.000000,86.400002,84.680000,86.059998,54.378708,5972600
2004-07-23,85.699997,86.059998,84.500000,84.849998,53.614170,4309400
2004-07-26,84.849998,85.580002,84.510002,85.089996,53.765800,4517500
2004-07-27,85.599998,86.300003,85.449997,85.879997,54.264965,4098500
2004-07-28,85.879997,86.279999,84.879997,85.849998,54.246037,6566200
2004-07-29,86.250000,87.220001,86.230003,86.769997,54.827328,4232300
2004-07-30,86.449997,87.400002,86.389999,87.070000,55.016918,3508500
2004-08-02,86.870003,87.389999,86.419998,86.690002,54.776806,3408400
2004-08-03,86.699997,86.800003,85.440002,85.709999,54.157570,4147200
2004-08-04,85.300003,86.650002,85.250000,85.970001,54.321865,4160600
2004-08-05,85.970001,86.419998,85.010002,85.190002,53.828999,3879900
2004-08-06,84.379997,84.760002,83.419998,83.480003,52.860195,5219200
2004-08-09,83.480003,83.959999,82.870003,83.550003,52.904499,3621100
2004-08-10,84.000000,84.989998,83.809998,84.989998,53.816338,4351000
2004-08-11,83.699997,83.980003,83.099998,83.690002,52.993149,5288000
2004-08-12,83.050003,83.050003,81.900002,82.209999,52.055996,7134900
2004-08-13,82.540001,83.940002,82.510002,83.910004,53.132465,5801900
2004-08-16,83.699997,84.559998,83.510002,84.019997,53.202133,4361500
2004-08-17,84.099998,84.540001,83.660004,84.040001,53.214817,3559400
2004-08-18,83.599998,85.129997,83.570000,85.129997,53.904987,4397500
2004-08-19,84.750000,85.349998,84.449997,84.889999,53.752995,4704500
2004-08-20,84.519997,85.250000,84.519997,85.250000,53.980942,4501400
2004-08-23,85.230003,85.449997,84.650002,84.650002,53.601048,4260600
2004-08-24,85.000000,85.150002,84.349998,84.709999,53.639034,2710400
2004-08-25,85.000000,85.269997,84.550003,85.070000,53.867016,4405600
2004-08-26,85.000000,85.040001,84.690002,84.690002,53.626381,3134400
2004-08-27,84.650002,84.949997,84.589996,84.940002,53.784672,2444800
2004-08-30,84.570000,84.989998,84.389999,84.400002,53.442745,2277900
2004-08-31,84.550003,84.690002,83.650002,84.690002,53.626381,3399500
2004-09-01,84.050003,85.089996,84.010002,84.220001,53.328754,4748500
2004-09-02,84.220001,84.779999,83.849998,84.570000,53.550369,3380400
2004-09-03,84.300003,84.690002,83.959999,84.389999,53.436394,3479800
2004-09-07,84.699997,85.440002,84.599998,84.970001,53.803673,4002800
2004-09-08,84.900002,86.510002,84.879997,85.860001,54.367226,5721200
2004-09-09,85.860001,86.790001,85.860001,86.440002,54.734478,4517400
2004-09-10,86.430000,87.000000,86.250000,86.760002,54.937088,3753500
2004-09-13,87.000000,87.279999,86.080002,86.489998,54.766148,4801400
2004-09-14,86.599998,86.879997,86.150002,86.720001,54.911777,3953500
2004-09-15,85.940002,86.500000,85.889999,86.370003,54.690151,4631200
2004-09-16,86.199997,86.959999,85.930000,86.120003,54.531849,3623000
2004-09-17,86.400002,86.500000,85.440002,85.739998,54.291225,6198700
2004-09-20,85.400002,86.430000,85.400002,85.699997,54.265907,4380400
2004-09-21,85.699997,86.110001,85.339996,85.720001,54.278580,4049700
2004-09-22,85.349998,85.440002,84.169998,84.309998,53.385746,5037100
2004-09-23,84.040001,84.269997,83.239998,83.879997,53.113483,4801200
2004-09-24,83.800003,84.739998,83.779999,84.430000,53.461735,4899500
2004-09-27,84.099998,84.440002,83.980003,84.160004,53.290771,4650300
2004-09-28,84.349998,84.650002,83.879997,84.480003,53.493416,3874200
2004-09-29,84.480003,84.980003,84.150002,84.980003,53.810001,4204500
2004-09-30,85.139999,85.980003,85.010002,85.739998,54.291225,5198000
2004-10-01,85.949997,86.980003,85.879997,86.720001,54.911777,4538000
2004-10-04,87.000000,88.099998,86.720001,87.160004,55.190388,5001400
2004-10-05,87.949997,88.029999,87.129997,87.320000,55.291706,5150700
2004-10-06,87.139999,88.099998,87.099998,88.040001,55.747620,3984400
2004-10-07,88.040001,88.099998,87.400002,87.419998,55.355015,3076900
2004-10-08,87.430000,87.910004,86.510002,86.709999,54.905445,4090000
2004-10-11,86.769997,87.199997,86.269997,86.629997,54.854790,3016300
2004-10-12,86.019997,86.199997,85.580002,86.000000,54.455883,4626600
2004-10-13,86.260002,86.480003,84.430000,84.980003,53.810001,6651400
2004-10-14,84.750000,84.980003,84.300003,84.779999,53.683342,4233700
2004-10-15,84.779999,85.250000,84.599998,84.849998,53.727695,5928500
2004-10-18,84.300003,86.150002,84.290001,85.919998,54.405197,7182600
2004-10-19,88.199997,89.730003,88.000000,89.370003,56.589775,13692200
2004-10-20,88.449997,89.190002,88.290001,88.820000,56.241531,6926800
2004-10-21,88.400002,88.760002,87.660004,88.099998,55.785580,6137500
2004-10-22,88.220001,88.449997,87.290001,87.389999,55.336029,5988700
2004-10-25,87.360001,88.900002,87.309998,88.430000,55.994556,5774500
2004-10-26,88.330002,89.570000,88.250000,89.000000,56.355488,7335800
2004-10-27,88.580002,90.269997,88.500000,90.000000,56.988701,6035100
2004-10-28,89.800003,90.239998,89.430000,89.500000,56.672096,4226500
2004-10-29,89.400002,89.900002,88.949997,89.750000,56.830387,4518500
2004-11-01,89.330002,90.599998,89.230003,90.110001,57.058334,5160600
2004-11-02,89.550003,91.220001,89.500000,90.470001,57.286327,5388700
2004-11-03,91.250000,91.900002,90.970001,91.199997,57.748566,6553300
2004-11-04,91.050003,92.699997,90.820000,92.379997,58.495747,6951600
2004-11-05,92.400002,93.519997,92.400002,93.279999,59.065609,6708400
2004-11-08,92.500000,93.699997,92.500000,93.370003,59.236927,4907300
2004-11-09,93.000000,93.949997,93.000000,93.370003,59.236927,4513100
2004-11-10,92.919998,94.300003,92.919998,93.610001,59.389183,6258400
2004-11-11,93.599998,95.220001,93.540001,94.790001,60.137840,7453400
2004-11-12,94.660004,95.500000,94.559998,95.320000,60.474064,4958400
2004-11-15,95.080002,96.000000,94.800003,95.919998,60.854729,4887600
2004-11-16,95.250000,95.500000,94.650002,94.889999,60.201237,5684100
2004-11-17,95.300003,96.629997,95.300003,95.459999,60.562904,6353200
2004-11-18,95.360001,95.699997,95.029999,95.099998,60.334488,4655900
2004-11-19,94.949997,95.160004,94.250000,94.449997,59.922115,5679100
2004-11-22,94.300003,95.400002,94.160004,95.110001,60.340847,5814100
2004-11-23,94.699997,95.370003,94.550003,95.279999,60.448696,5529900
2004-11-24,95.040001,95.790001,95.040001,95.459999,60.562904,3750600
2004-11-26,95.050003,95.379997,94.580002,94.720001,60.093441,2204300
2004-11-29,94.940002,96.379997,94.940002,95.500000,60.588284,5699800
2004-11-30,95.150002,95.650002,94.239998,94.239998,59.788857,5870300
2004-12-01,94.500000,96.070000,94.470001,95.879997,60.829338,5664500
2004-12-02,95.650002,96.779999,95.489998,95.760002,60.753208,5152300
2004-12-03,96.550003,97.629997,96.550003,97.080002,61.590652,7026800
2004-12-06,96.879997,97.900002,96.650002,97.669998,61.964989,5263000
2004-12-07,97.699997,98.250000,95.989998,96.099998,60.968922,6477100
2004-12-08,96.430000,97.349998,95.769997,96.650002,61.317860,5310700
2004-12-09,96.199997,97.599998,95.709999,97.510002,61.863464,5713700
2004-12-10,96.099998,97.989998,96.099998,96.669998,61.330544,4188300
2004-12-13,96.849998,97.199997,96.080002,96.449997,61.190952,4799500
2004-12-14,96.300003,97.699997,96.290001,97.309998,61.736591,4493200
2004-12-15,96.919998,97.699997,96.809998,97.330002,61.749271,3914500
